QGPIORecord, QRC v6.1.0, 15-12-2021 @ 16:08:30, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, eA, errorA
879330, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879340, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879350, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879361, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879370, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879380, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879390, 0.157496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879400, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879410, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879420, 0.161964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879430, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879440, 0.164778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879450, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879460, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
879470, 0.161049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
