QGPIORecord, QRC v6.1.0, 30-11-2021 @ 01:15:34, Windows 10 Version 1903, 10.0.18362, x86_64,,,,,,,
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
33530,6,6,16.4548,16.3426,12.6225,12.6225,0.127219,0,13.34,0,0,0
33541,6,6,16.581,16.4688,12.6225,12.6225,0.127219,0,13.35,0,0,0
33550,6,6,16.7072,16.595,12.6155,12.612,0.127219,0,13.36,0,0,0
33560,6,6,16.8335,16.7178,12.6295,12.6295,0.127219,0,13.37,0,0,0
33570,6,6,16.9597,16.844,12.6155,12.626,0.127219,0,13.38,0,0,0
33581,6,6,17.0859,16.9702,12.612,12.6014,0.127219,0,13.39,0,0,0
33591,6,6,17.2121,17.0964,12.612,12.626,0.127219,0,13.4,0,0,0
33600,6,6,17.3384,17.2227,12.6295,12.2718,0.127219,0,13.41,0,0,0
33610,6,6,17.4611,17.3454,12.6225,12.6295,0.127768,0,13.42,0,0,0
33620,6,6,17.5873,17.4716,12.6295,12.6155,0.127768,0,13.43,0,0,0
33631,6,6,17.7135,17.5978,12.2613,12.612,0.127219,0,13.44,0,0,0
33640,6,6,17.8398,17.7241,12.9766,12.2789,0.115443,0,13.45,0,0,0
33650,6,6,17.966,17.8503,12.2718,12.626,0.127219,0,13.46,0,0,0
33660,6,6,18.0922,17.973,12.6014,12.6014,0.127219,0,13.47,0,0,0
33671,6,6,18.2184,18.0992,12.626,12.626,0.127219,0,13.48,0,0,0
33680,6,6,18.3447,18.2254,12.612,12.612,0.127219,0,13.49,0,0,0
33690,6,6,18.4709,18.3517,12.6295,12.2859,0.127219,0,13.5,0,0,0
33700,6,6,18.5971,18.4744,12.6295,12.6155,0.127219,0,13.51,0,0,0
33711,6,6,18.7233,18.6006,12.6225,12.6225,0.127219,0,13.52,0,0,0
33720,6,6,18.8496,18.7268,12.612,12.2754,0.127219,0,13.53,0,0,0
33730,6,6,18.9723,18.8496,12.2964,12.6295,0.127219,0,13.54,0,0,0
33740,6,6,19.0985,18.9758,12.9521,12.6155,0.127219,0,13.55,0,0,0
33751,6,6,19.2247,19.102,12.2718,12.6049,0.127219,0,13.56,0,0,0
33761,6,6,19.3509,19.2282,12.6155,12.6155,0.127219,0,13.57,0,0,0
33770,6,6,19.4772,19.3545,12.6295,12.2859,0.127768,0,13.58,0,0,0
33780,6,6,19.6034,19.4807,12.6155,12.626,0.127768,0,13.59,0,0,0
33790,6,6,19.7296,19.6034,12.64,12.626,0.127219,0,13.6,0,0,0
33801,6,6,19.8558,19.7296,12.612,12.612,0.114569,0,13.61,0,0,0
33810,6,6,19.9786,19.8558,12.2789,12.2859,0.127219,0,13.62,0,0,0
33820,6,6,20.1048,19.9821,12.9521,12.612,0.127219,0,13.63,0,0,0
33830,6,6,20.231,20.1048,12.2754,12.6225,0.127219,0,13.64,0,0,0
33841,6,6,20.3572,20.231,12.612,12.6155,0.127219,0,13.65,0,0,0
33850,6,6,20.4835,20.3572,12.612,12.2543,0.127219,0,13.66,0,0,0
33860,6,6,20.6097,20.48,12.64,12.6295,0.127219,0,13.67,0,0,0
33870,6,6,20.7324,20.6062,12.6225,12.6225,0.126676,0,13.68,0,0,0
33881,6,6,20.8586,20.7324,12.6225,12.2859,0.127219,0,13.69,0,0,0
33890,6,6,20.9849,20.8551,12.2789,12.612,0.127219,0,13.7,0,0,0
33900,6,6,21.1111,20.9814,12.9556,12.6225,0.127219,0,13.71,0,0,0
33910,6,6,21.2373,21.1076,12.2754,12.6155,0.127219,0,13.72,0,0,0
33921,6,6,21.3635,21.2338,12.626,12.2754,0.127219,0,13.73,0,0,0
33931,6,6,21.4898,21.36,12.6049,12.6049,0.127768,0,13.74,0,0,0
33940,6,6,21.616,21.4862,12.6295,12.6365,0.127219,0,13.75,0,0,0
33950,6,6,21.7422,21.609,12.6365,12.6295,0.127219,0,13.76,0,0,0
33960,6,6,21.8684,21.7352,12.6155,12.6155,0.127219,0,13.77,0,0,0
33971,6,6,21.9947,21.8614,12.612,12.2754,0.127219,0,13.78,0,0,0
33980,6,6,22.1209,21.9876,12.6295,12.6225,0.127219,0,13.79,0,0,0
33990,6,6,22.2436,22.1104,12.626,12.6365,0.127219,0,13.8,0,0,0
34000,6,6,22.3698,22.2366,12.6049,12.6014,0.126676,0,13.81,0,0,0
34011,6,6,22.496,22.3628,12.2648,12.6225,0.127219,0,13.82,0,0,0
34020,6,6,22.6223,22.489,12.9556,12.6014,0.127219,0,13.83,0,0,0
34030,6,6,22.7485,22.6153,12.2789,12.2789,0.127219,0,13.84,0,0,0
34040,6,6,22.8747,22.738,12.6295,12.6225,0.127219,0,13.85,0,0,0
34051,6,6,23.0009,22.8642,12.6225,12.626,0.127219,0,13.86,0,0,0
34061,6,6,23.1272,22.9904,12.6155,12.2613,0.127219,0,13.87,0,0,0
34070,6,6,23.2534,23.1167,12.6225,12.6365,0.127219,0,13.88,0,0,0
34080,6,6,23.3796,23.2429,12.626,12.626,0.127219,0,13.89,0,0,0
34091,6,6,23.5023,23.3656,12.626,12.6225,0.128322,0,13.9,0,0,0
34101,6,6,23.6286,23.4918,12.6049,12.612,0.127219,0,13.91,0,0,0
34110,6,6,23.7548,23.618,12.6155,12.6049,0.127219,0,13.92,0,0,0
34120,6,6,23.881,23.7443,12.626,12.2789,0.128322,0,13.93,0,0,0
34130,6,6,24.0072,23.867,12.2964,12.6225,0.127219,0,13.94,0,0,0
34141,6,6,24.1335,23.9932,12.612,12.612,0.127219,0,13.95,0,0,0
34150,6,6,24.2597,24.1194,12.626,12.6225,0.127219,0,13.96,0,0,0
34160,6,6,24.3859,24.2457,12.6225,12.3034,0.127219,0,13.97,0,0,0
34170,6,6,24.5121,24.3719,12.626,12.612,0.127219,0,13.98,0,0,0
34181,6,6,24.6384,24.4946,12.6049,12.6049,0.127219,0,13.99,0,0,0
34190,6,6,24.7646,24.6208,12.612,12.626,0.127219,0,14,0,0,0
34200,6,6,24.8908,24.7471,12.6295,12.2648,0.127219,0,14.01,0,0,0
34210,6,6,25.017,24.8698,12.626,12.6365,0.127219,0,14.02,0,0,0
34221,6,6,25.1433,24.996,12.6295,12.6225,0.127219,0,14.03,0,0,0
34230,6,6,25.2695,25.1222,12.612,12.612,0.127219,0,14.04,0,0,0
34240,6,6,25.3922,25.2484,12.6295,12.2718,0.127219,0,14.05,0,0,0
34250,6,6,25.5184,25.3747,12.6155,12.64,0.115004,0,14.06,0,0,0
34260,6,6,25.6447,25.5009,12.2718,12.6225,0.127219,0,14.07,0,0,0
34271,6,6,25.7709,25.6236,12.6155,12.612,0.127219,0,14.08,0,0,0
34280,6,6,25.8971,25.7498,12.6049,12.6014,0.127219,0,14.09,0,0,0
34290,6,6,26.0233,25.8761,12.6225,12.2789,0.127219,0,14.1,0,0,0
34300,6,6,26.1496,26.0023,12.6225,12.6225,0.127219,0,14.11,0,0,0
34311,6,6,26.2758,26.125,12.6155,12.612,0.127219,0,14.12,0,0,0
34320,6,6,26.402,26.2512,12.6295,12.6225,0.127219,0,14.13,0,0,0
34330,6,6,26.5282,26.3775,12.626,12.2859,0.127219,0,14.14,0,0,0
34340,6,6,26.6509,26.5037,12.6225,12.626,0.127219,0,14.15,0,0,0
34351,6,6,26.7772,26.6264,12.612,12.612,0.127219,0,14.16,0,0,0
34360,6,6,26.9034,26.7526,12.612,12.612,0.127219,0,14.17,0,0,0
34370,6,6,27.0296,26.8788,12.2894,12.2754,0.127219,0,14.18,0,0,0
34380,6,6,27.1558,27.0016,12.6295,12.6225,0.127768,0,14.19,0,0,0
34391,6,6,27.2821,27.1278,12.626,12.6365,0.127219,0,14.2,0,0,0
34401,6,6,27.4083,27.254,12.612,12.2718,0.127219,0,14.21,0,0,0
34410,6,6,27.531,27.3767,12.6295,12.626,0.127219,0,14.22,0,0,0
34420,6,6,27.6572,27.503,12.2508,12.6049,0.126676,0,14.23,0,0,0
34430,6,6,27.7835,27.6292,12.6225,12.6225,0.127219,0,14.24,0,0,0
34441,6,6,27.9097,27.7554,12.612,12.2613,0.127219,0,14.25,0,0,0
34450,6,6,28.0359,27.8816,12.626,12.6225,0.127219,0,14.26,0,0,0
34460,6,6,28.1621,28.0079,12.6225,12.6295,0.127219,0,14.27,0,0,0
34470,6,6,28.2884,28.1306,12.6365,12.6225,0.127219,0,14.28,0,0,0
34481,6,6,28.4146,28.2568,12.6225,12.6225,0.127219,0,14.29,0,0,0
34490,6,6,28.5408,28.383,12.6049,12.2648,0.127219,0,14.3,0,0,0
34500,6,6,28.667,28.5093,12.6295,12.6365,0.127219,0,14.31,0,0,0
34510,6,6,28.7933,28.6355,12.6155,12.6155,0.127219,0,14.32,0,0,0
34521,6,6,28.9195,28.7617,12.6225,12.6225,0.127219,0,14.33,0,0,0
34530,6,6,29.0457,28.8844,12.6155,12.612,0.127219,0,14.34,0,0,0
34540,6,6,29.1719,29.0106,12.6225,12.626,0.127768,0,14.35,0,0,0
34550,6,6,29.2982,29.1369,12.6225,12.6225,0.127219,0,14.36,0,0,0
34561,6,6,29.4244,29.2631,12.6225,12.2718,0.115004,0,14.37,0,0,0
34571,6,6,29.5506,29.3893,12.612,12.6049,0.127219,0,14.38,0,0,0
34580,6,6,29.6768,29.512,12.64,12.626,0.126676,0,14.39,0,0,0
34590,6,6,29.8031,29.6383,12.6225,12.6295,0.127219,0,14.4,0,0,0
34600,6,6,29.9258,29.7645,12.6225,12.6225,0.127219,0,14.41,0,0,0
34611,6,6,30.0555,29.8907,12.612,12.2648,0.127219,0,14.42,0,0,0
34620,6,6,30.1782,30.0169,12.626,12.6225,0.127219,0,14.43,0,0,0
34630,6,6,30.3044,30.1432,12.626,12.6365,0.127219,0,14.44,0,0,0
34640,6,6,30.4307,30.2659,12.2859,12.6155,0.127219,0,14.45,0,0,0
34651,6,6,30.5569,30.3921,12.945,12.612,0.127219,0,14.46,0,0,0
34660,6,6,30.6831,30.5183,12.2718,12.612,0.127219,0,14.47,0,0,0
34670,6,6,30.8093,30.6446,12.6295,12.2789,0.127219,0,14.48,0,0,0
34680,6,6,30.9356,30.7708,12.6225,12.626,0.127219,0,14.49,0,0,0
34691,6,6,31.0618,30.8935,12.6225,12.6225,0.127219,0,14.5,0,0,0
34700,6,6,31.188,31.0197,12.626,12.6049,0.115004,0,14.51,0,0,0
34710,6,6,31.3142,31.1459,12.6225,12.64,0.127219,0,14.52,0,0,0
34720,6,6,31.4405,31.2722,12.626,12.2718,0.127219,0,14.53,0,0,0
34731,6,6,31.5667,31.3984,12.6225,12.6365,0.127219,0,14.54,0,0,0
34741,6,6,31.6929,31.5246,12.6155,12.612,0.127219,0,14.55,0,0,0
34750,6,6,31.8191,31.6473,12.6155,12.612,0.127219,0,14.56,0,0,0
34760,6,6,31.9454,31.7736,12.6225,12.6295,0.127219,0,14.57,0,0,0
34770,6,6,32.0716,31.8998,12.626,12.2718,0.127219,0,14.58,0,0,0
34781,6,6,32.1978,32.026,12.612,12.6155,0.127219,0,14.59,0,0,0
34790,6,6,32.3205,32.1487,12.64,12.6225,0.126676,0,14.6,0,0,0
34800,6,6,32.4503,32.275,12.6225,12.626,0.127219,0,14.61,0,0,0
34810,6,6,32.573,32.4012,12.6155,12.2789,0.126676,0,14.62,0,0,0
34821,6,6,32.6992,32.5274,12.626,12.6225,0.127219,0,14.63,0,0,0
34830,6,6,32.8254,32.6536,12.2613,12.6155,0.127768,0,14.64,0,0,0
34840,6,6,32.9517,32.7763,12.6295,12.626,0.127219,0,14.65,0,0,0
34850,6,6,33.0779,32.9026,12.5909,12.5944,0.115443,0,14.66,0,0,0
34861,6,6,33.2041,33.0288,12.626,12.2754,0.115004,0,14.67,0,0,0
34870,6,6,33.3303,33.155,12.6155,12.612,0.127219,0,14.68,0,0,0
34880,6,6,33.4566,33.2777,12.64,12.6225,0.127219,0,14.69,0,0,0
34890,6,6,33.5828,33.404,12.6225,12.6365,0.127219,0,14.7,0,0,0
34900,6,6,33.709,33.5302,12.6225,12.2789,0.127219,0,14.71,0,0,0
34911,6,6,33.8352,33.6564,12.612,12.612,0.127219,0,14.72,0,0,0
34920,6,6,33.958,33.7791,12.6155,12.6049,0.127219,0,14.73,0,0,0
34930,6,6,34.0877,33.9054,12.6225,12.6295,0.127219,0,14.74,0,0,0
34940,6,6,34.2104,34.0316,12.626,12.2718,0.127219,0,14.75,0,0,0
34951,6,6,34.3401,34.1578,12.612,12.612,0.127219,0,14.76,0,0,0
34960,6,6,34.4629,34.2805,12.2718,12.626,0.127219,0,14.77,0,0,0
34970,6,6,34.5926,34.4067,12.9906,12.626,0.127219,0,14.78,0,0,0
34980,6,6,34.7153,34.533,12.6155,12.6155,0.127219,0,14.79,0,0,0
34991,6,6,34.8415,34.6592,12.6225,12.2859,0.127768,0,14.8,0,0,0
35000,6,6,34.9678,34.7854,12.6155,12.6155,0.127219,0,14.81,0,0,0
35010,6,6,35.094,34.9117,12.2859,12.6225,0.115004,0,14.82,0,0,0
35020,6,6,35.2202,35.0344,12.626,12.626,0.127219,0,14.83,0,0,0
35031,6,6,35.3464,35.1606,12.612,12.6049,0.127219,0,14.84,0,0,0
35041,6,6,35.4726,35.2868,12.6049,12.612,0.127219,0,14.85,0,0,0
35050,6,6,35.5989,35.413,12.6295,12.2754,0.127219,0,14.86,0,0,0
35060,6,6,35.7251,35.5358,12.6225,12.6295,0.127219,0,14.87,0,0,0
35070,6,6,35.8513,35.662,12.6365,12.6295,0.127219,0,14.88,0,0,0
35081,6,6,35.9775,35.7882,12.6155,12.6155,0.127219,0,14.89,0,0,0
35090,6,6,36.1038,35.9144,12.6225,12.6155,0.127219,0,14.9,0,0,0
35100,6,6,36.23,36.0407,12.626,12.2964,0.127219,0,14.91,0,0,0
35110,6,6,36.3527,36.1669,12.6225,12.6225,0.127219,0,14.92,0,0,0
35121,6,6,36.4824,36.2896,12.6155,12.612,0.127219,0,14.93,0,0,0
35130,6,6,36.6052,36.4158,12.6049,12.612,0.127219,0,14.94,0,0,0
35140,6,6,36.7314,36.5421,12.6155,12.6155,0.127768,0,14.95,0,0,0
35150,6,6,36.8576,36.6683,12.2718,12.2718,0.115004,0,14.96,0,0,0
35161,6,6,36.9838,36.7945,12.626,12.6225,0.126676,0,14.97,0,0,0
35170,6,6,37.1101,36.9172,12.6155,12.6049,0.127219,0,14.98,0,0,0
35180,6,6,37.2363,37.0434,12.6365,12.6365,0.127219,0,14.99,0,0,0
35190,6,6,37.3625,37.1697,12.6225,12.2859,0.127219,0,15,0,0,0
35201,0,0,37.4887,37.2959,12.6225,12.6225,0.127219,0,15.01,0,0,0
35211,0,0,37.6115,37.4186,12.647,12.647,0.127219,0,15.02,0,0,0
35220,0,0,37.6956,37.5028,8.07137,8.06436,0.127219,0,15.03,0,0,0
35230,0,0,37.7307,37.5343,3.50624,3.15562,0.127219,0,15.04,0,0,0
35240,0,0,37.7412,37.5483,1.05187,1.4025,0.127219,0,15.05,0,0,0
35251,0,0,37.7482,37.5518,0.697742,0.347118,0.127768,0,15.06,0,0,0
35260,0,0,37.7482,37.5518,0,0,0.127219,0,15.07,0,0,0
35270,0,0,37.7482,37.5518,0,0,0.127219,0,15.08,0,0,0
35280,0,0,37.7482,37.5518,0,0,0.115443,0,15.09,0,0,0
35291,0,0,37.7482,37.5518,0,0,0.127219,0,15.1,0,0,0
35300,0,0,37.7482,37.5518,0,0,0.127219,0,15.11,0,0,0
35310,0,0,37.7482,37.5518,0,0,0.127219,0,15.12,0,0,0
35320,0,0,37.7482,37.5518,0,0,0.127219,0,15.13,0,0,0
35331,0,0,37.7482,37.5518,0,0,0.127219,0,15.14,0,0,0
35340,0,0,37.7482,37.5518,0,0,0.127219,0,15.15,0,0,0
35350,0,0,37.7482,37.5518,0,0,0.127219,0,15.16,0,0,0
35360,0,0,37.7482,37.5518,0,0,0.127219,0,15.17,0,0,0
35371,0,0,37.7482,37.5518,0,0,0.127219,0,15.18,0,0,0
35380,0,0,37.7482,37.5518,0,0,0.127219,0,15.19,0,0,0
35390,0,0,37.7482,37.5518,0,0,0.127219,0,15.2,0,0,0
35400,0,0,37.7482,37.5518,0,0,0.127219,0,15.21,0,0,0
35410,0,0,37.7482,37.5518,0,0,0.127768,0,15.22,0,0,0
35420,0,0,37.7482,37.5518,0,0,0.127219,0,15.23,0,0,0
35430,0,0,37.7482,37.5518,0,0,0.127768,0,15.24,0,0,0
35440,0,0,37.7482,37.5518,0,0,0.114569,0,15.25,0,0,0
35450,0,0,37.7482,37.5518,0,0,0.127219,0,15.26,0,0,0
35461,0,0,37.7482,37.5518,0,0,0.127768,0,15.27,0,0,0
35470,0,0,37.7482,37.5518,0,0,0.127219,0,15.28,0,0,0
35480,0,0,37.7482,37.5518,0,0,0.127219,0,15.29,0,0,0
35490,0,0,37.7482,37.5518,0,0,0.127219,0,15.3,0,0,0
35501,0,0,37.7482,37.5518,0,0,0.127219,0,15.31,0,0,0
35510,0,0,37.7482,37.5518,0,0,0.127219,0,15.32,0,0,0
35520,0,0,37.7482,37.5518,0,0,0.127219,0,15.33,0,0,0
35530,0,0,37.7482,37.5518,0,0,0.126676,0,15.34,0,0,0
35540,0,0,37.7482,37.5518,0,0,0.127219,0,15.35,0,0,0
35550,0,0,37.7482,37.5518,0,0,0.127219,0,15.36,0,0,0
35560,0,0,37.7482,37.5518,0,0,0.127219,0,15.37,0,0,0
35570,0,0,37.7482,37.5518,0,0,0.127768,0,15.38,0,0,0
35580,0,0,37.7482,37.5518,0,0,0.127219,0,15.39,0,0,0
35590,0,0,37.7482,37.5518,0,0,0.115004,0,15.4,0,0,0
35600,0,0,37.7482,37.5518,0,0,0.127219,0,15.41,0,0,0
35610,0,0,37.7482,37.5518,0,0,0.127219,0,15.42,0,0,0
35620,0,0,37.7482,37.5518,0,0,0.127219,0,15.43,0,0,0
35631,0,0,37.7482,37.5518,0,0,0.127219,0,15.44,0,0,0
35640,0,0,37.7482,37.5518,0,0,0.127219,0,15.45,0,0,0
35650,0,0,37.7482,37.5518,0,0,0.127219,0,15.46,0,0,0
35660,0,0,37.7482,37.5518,0,0,0.127219,0,15.47,0,0,0
35671,0,0,37.7482,37.5518,0,0,0.127219,0,15.48,0,0,0
35680,0,0,37.7482,37.5518,0,0,0.127219,0,15.49,0,0,0
35690,0,0,37.7482,37.5518,0,0,0.127219,0,15.5,0,0,0
35700,0,0,37.7482,37.5518,0,0,0.127219,0,15.51,0,0,0
35710,0,0,37.7482,37.5518,0,0,0.127219,0,15.52,0,0,0
35720,0,0,37.7482,37.5518,0,0,0.127768,0,15.53,0,0,0
35730,0,0,37.7482,37.5518,0,0,0.128322,0,15.54,0,0,0
35740,0,0,37.7482,37.5518,0,0,0.127219,0,15.55,0,0,0
35750,0,0,37.7482,37.5518,0,0,0.114137,0,15.56,0,0,0
35760,0,0,37.7482,37.5518,0,0,0.127219,0,15.57,0,0,0
35770,0,0,37.7482,37.5518,0,0,0.127219,0,15.58,0,0,0
35780,0,0,37.7482,37.5518,0,0,0.127219,0,15.59,0,0,0
35790,0,0,37.7482,37.5518,0,0,0.127219,0,15.6,0,0,0
35801,0,0,37.7482,37.5518,0,0,0.127219,0,15.61,0,0,0
35810,0,0,37.7482,37.5518,0,0,0.127219,0,15.62,0,0,0
35820,0,0,37.7482,37.5518,0,0,0.127219,0,15.63,0,0,0
35830,0,0,37.7482,37.5518,0,0,0.127219,0,15.64,0,0,0
35841,0,0,37.7482,37.5518,0,0,0.127219,0,15.65,0,0,0
35850,0,0,37.7482,37.5518,0,0,0.127219,0,15.66,0,0,0
35860,0,0,37.7482,37.5518,0,0,0.127219,0,15.67,0,0,0
35870,0,0,37.7482,37.5518,0,0,0.127219,0,15.68,0,0,0
35880,0,0,37.7482,37.5518,0,0,0.127768,0,15.69,0,0,0
35890,0,0,37.7482,37.5518,0,0,0.115004,0,15.7,0,0,0
35900,0,0,37.7482,37.5518,0,0,0.127219,0,15.71,0,0,0
35910,0,0,37.7482,37.5518,0,0,0.127219,0,15.72,0,0,0
35920,0,0,37.7482,37.5518,0,0,0.127219,0,15.73,0,0,0
35931,0,0,37.7482,37.5518,0,0,0.127219,0,15.74,0,0,0
35940,0,0,37.7482,37.5518,0,0,0.127219,0,15.75,0,0,0
35950,0,0,37.7482,37.5518,0,0,0.127219,0,15.76,0,0,0
35960,0,0,37.7482,37.5518,0,0,0.127219,0,15.77,0,0,0
35971,0,0,37.7482,37.5518,0,0,0.127219,0,15.78,0,0,0
35980,0,0,37.7482,37.5518,0,0,0.127219,0,15.79,0,0,0
35990,0,0,37.7482,37.5518,0,0,0.127219,0,15.8,0,0,0
36000,0,0,37.7482,37.5518,0,0,0.127219,0,15.81,0,0,0
36011,0,0,37.7482,37.5518,0,0,0.127768,0,15.82,0,0,0
36020,0,0,37.7482,37.5518,0,0,0.127768,0,15.83,0,0,0
36030,0,0,37.7482,37.5518,0,0,0.127219,0,15.84,0,0,0
36040,0,0,37.7482,37.5518,0,0,0.115443,0,15.85,0,0,0
36050,0,0,37.7482,37.5518,0,0,0.127219,0,15.86,0,0,0
36060,0,0,37.7482,37.5518,0,0,0.127219,0,15.87,0,0,0
36070,0,0,37.7482,37.5518,0,0,0.127219,0,15.88,0,0,0
36080,0,0,37.7482,37.5518,0,0,0.127219,0,15.89,0,0,0
36090,0,0,37.7482,37.5518,0,0,0.127219,0,15.9,0,0,0
36101,0,0,37.7482,37.5518,0,0,0.127219,0,15.91,0,0,0
36110,0,0,37.7482,37.5518,0,0,0.127219,0,15.92,0,0,0
36120,0,0,37.7482,37.5518,0,0,0.127219,0,15.93,0,0,0
36130,0,0,37.7482,37.5518,0,0,0.127219,0,15.94,0,0,0
36141,0,0,37.7482,37.5518,0,0,0.127219,0,15.95,0,0,0
36150,0,0,37.7482,37.5518,0,0,0.127219,0,15.96,0,0,0
36160,0,0,37.7482,37.5518,0,0,0.127219,0,15.97,0,0,0
36170,0,0,37.7482,37.5518,0,0,0.127768,0,15.98,0,0,0
36180,0,0,37.7482,37.5518,0,0,0.127768,0,15.99,0,0,0
36190,0,0,37.7482,37.5518,0,0,0.127219,0,16,0,0,0
36200,0,0,37.7482,37.5518,0,0,0.115004,0,16.01,0,0,0
36210,0,0,37.7482,37.5518,0,0,0.127219,0,16.02,0,0,0
36220,0,0,37.7482,37.5518,0,0,0.127219,0,16.03,0,0,0
36230,0,0,37.7482,37.5518,0,0,0.127219,0,16.04,0,0,0
36240,0,0,37.7482,37.5518,0,0,0.127219,0,16.05,0,0,0
36250,0,0,37.7482,37.5518,0,0,0.127219,0,16.06,0,0,0
36260,0,0,37.7482,37.5518,0,0,0.127219,0,16.07,0,0,0
36271,0,0,37.7482,37.5518,0,0,0.127219,0,16.08,0,0,0
36280,0,0,37.7482,37.5518,0,0,0.127219,0,16.09,0,0,0
36290,0,0,37.7482,37.5518,0,0,0.127219,0,16.1,0,0,0
36300,0,0,37.7482,37.5518,0,0,0.127219,0,16.11,0,0,0
36311,0,0,37.7482,37.5518,0,0,0.127768,0,16.12,0,0,0
36320,0,0,37.7482,37.5518,0,0,0.127219,0,16.13,0,0,0
36330,0,0,37.7482,37.5518,0,0,0.127768,0,16.14,0,0,0
36340,0,0,37.7482,37.5518,0,0,0.127219,0,16.15,0,0,0
36350,0,0,37.7482,37.5518,0,0,0.127219,0,16.16,0,0,0
36360,0,0,37.7482,37.5518,0,0,0.127219,0,16.17,0,0,0
36370,0,0,37.7482,37.5518,0,0,0.127219,0,16.18,0,0,0
36380,0,0,37.7482,37.5518,0,0,0.127219,0,16.19,0,0,0
36390,0,0,37.7482,37.5518,0,0,0.127219,0,16.2,0,0,0
36400,0,0,37.7482,37.5518,0,0,0.127219,0,16.21,0,0,0
36410,0,0,37.7482,37.5518,0,0,0.127219,0,16.22,0,0,0
36420,0,0,37.7482,37.5518,0,0,0.127219,0,16.23,0,0,0
36430,0,0,37.7482,37.5518,0,0,0.127219,0,16.24,0,0,0
36441,0,0,37.7482,37.5518,0,0,0.127219,0,16.25,0,0,0
36450,0,0,37.7482,37.5518,0,0,0.127219,0,16.26,0,0,0
36460,0,0,37.7482,37.5518,0,0,0.127768,0,16.27,0,0,0
36470,0,0,37.7482,37.5518,0,0,0.127219,0,16.28,0,0,0
36481,0,0,37.7482,37.5518,0,0,0.127219,0,16.29,0,0,0
36490,0,0,37.7482,37.5518,0,0,0.115443,0,16.3,0,0,0
36500,0,0,37.7482,37.5518,0,0,0.127219,0,16.31,0,0,0
36510,0,0,37.7482,37.5518,0,0,0.127219,0,16.32,0,0,0
36520,0,0,37.7482,37.5518,0,0,0.127219,0,16.33,0,0,0
36530,0,0,37.7482,37.5518,0,0,0.126676,0,16.34,0,0,0
36540,0,0,37.7482,37.5518,0,0,0.127219,0,16.35,0,0,0
36550,0,0,37.7482,37.5518,0,0,0.127219,0,16.36,0,0,0
36560,0,0,37.7482,37.5518,0,0,0.127219,0,16.37,0,0,0
36571,0,0,37.7482,37.5518,0,0,0.127219,0,16.38,0,0,0
36580,0,0,37.7482,37.5518,0,0,0.127219,0,16.39,0,0,0
36590,0,0,37.7482,37.5518,0,0,0.127768,0,16.4,0,0,0
36600,0,0,37.7482,37.5518,0,0,0.127219,0,16.41,0,0,0
36611,0,0,37.7482,37.5518,0,0,0.127219,0,16.42,0,0,0
36620,0,0,37.7482,37.5518,0,0,0.127768,0,16.43,0,0,0
36630,0,0,37.7482,37.5518,0,0,0.127219,0,16.44,0,0,0
36640,0,0,37.7482,37.5518,0,0,0.127219,0,16.45,0,0,0
36651,0,0,37.7482,37.5518,0,0,0.115004,0,16.46,0,0,0
36660,0,0,37.7482,37.5518,0,0,0.127219,0,16.47,0,0,0
36670,0,0,37.7482,37.5518,0,0,0.127768,0,16.48,0,0,0
36680,0,0,37.7482,37.5518,0,0,0.127219,0,16.49,0,0,0
36690,0,0,37.7482,37.5518,0,0,0.127219,0,16.5,0,0,0
36700,0,0,37.7482,37.5518,0,0,0.127219,0,16.51,0,0,0
36710,0,0,37.7482,37.5518,0,0,0.127219,0,16.52,0,0,0
36720,0,0,37.7482,37.5518,0,0,0.127219,0,16.53,0,0,0
36730,0,0,37.7482,37.5518,0,0,0.127219,0,16.54,0,0,0
36741,0,0,37.7482,37.5518,0,0,0.127219,0,16.55,0,0,0
36750,0,0,37.7482,37.5518,0,0,0.127219,0,16.56,0,0,0
36760,0,0,37.7482,37.5518,0,0,0.127219,0,16.57,0,0,0
36770,0,0,37.7482,37.5518,0,0,0.127219,0,16.58,0,0,0
36781,0,0,37.7482,37.5518,0,0,0.127768,0,16.59,0,0,0
36790,0,0,37.7482,37.5518,0,0,0.127219,0,16.6,0,0,0
36800,0,0,37.7482,37.5518,0,0,0.127219,0,16.61,0,0,0
36810,0,0,37.7482,37.5518,0,0,0.127219,0,16.62,0,0,0
36820,0,0,37.7482,37.5518,0,0,0.127219,0,16.63,0,0,0
36830,0,0,37.7482,37.5518,0,0,0.127219,0,16.64,0,0,0
36840,0,0,37.7482,37.5518,0,0,0.127219,0,16.65,0,0,0
36850,0,0,37.7482,37.5518,0,0,0.127219,0,16.66,0,0,0
36860,0,0,37.7482,37.5518,0,0,0.127219,0,16.67,0,0,0
36870,0,0,37.7482,37.5518,0,0,0.127219,0,16.68,0,0,0
36880,0,0,37.7482,37.5518,0,0,0.127219,0,16.69,0,0,0
36890,0,0,37.7482,37.5518,0,0,0.127219,0,16.7,0,0,0
36900,0,0,37.7482,37.5518,0,0,0.127219,0,16.71,0,0,0
36911,0,0,37.7482,37.5518,0,0,0.127768,0,16.72,0,0,0
36920,0,0,37.7482,37.5518,0,0,0.127219,0,16.73,0,0,0
